annotation_idx,onset_time,duration,description,subject_id,subj_orgID,session_id,block_id,filename
645,350.648407,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
677,354.696991,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
686,355.812012,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
691,356.397003,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
825,423.971161,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
836,425.621002,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
843,426.303009,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
857,428.403015,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
956,472.703796,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
968,474.109009,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
985,476.190002,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
996,477.48999,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1122,523.268555,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1143,525.828003,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1152,527.078003,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1165,528.578979,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1323,608.15033,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1336,609.651001,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1351,611.570007,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1362,613.002991,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1513,665.539062,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1535,668.291016,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1542,669.291992,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1553,670.708008,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1664,717.981567,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1678,719.679016,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1699,722.213013,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1706,723.161987,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1871,790.711121,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1883,792.31897,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1888,793.036011,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
1896,794.151978,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2096,873.688965,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2107,875.276978,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2123,877.426025,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2128,878.375977,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2339,954.164246,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2353,955.749023,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2366,957.401001,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2377,958.71698,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2574,1020.237427,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2587,1021.890015,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2594,1022.85498,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2608,1024.671021,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2759,1068.917847,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2768,1070.392944,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2779,1071.692993,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
2787,1072.725952,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3012,1142.490356,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3022,1143.916016,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3033,1145.25,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3041,1146.465942,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3198,1189.966797,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3216,1192.154053,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3246,1195.671021,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3261,1197.203979,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3378,1246.698975,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3397,1249.425049,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3406,1251.024048,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3413,1252.109009,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3689,1328.633057,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3703,1330.532959,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3712,1331.432983,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3720,1332.583008,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3819,1358.038818,0.0,PROBES_ONSET,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3830,1359.734009,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3837,1360.901001,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
3847,1362.168945,0.0,PROBES,sub_16_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_36,ses_2,2,sub_16_ses_2_4_cleaned_data_raw.fif
299,79.647331,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
316,83.017998,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
321,84.084999,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
328,85.869003,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
646,145.940033,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
653,147.507004,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
660,148.541,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
667,149.673996,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
935,206.791794,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
946,208.912994,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
953,210.214005,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
963,211.529007,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1202,264.097198,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1213,266.417999,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1222,268.300995,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1233,270.401001,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1661,347.006378,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1668,348.59201,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1693,353.625,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
1766,366.01001,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2046,427.575043,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2053,429.097992,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2060,430.381989,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2067,431.431,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2478,508.021118,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2487,509.971985,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2534,516.10498,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2566,520.388977,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2972,589.477234,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2983,590.945984,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2986,591.812988,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
2989,592.679993,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3309,654.253113,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3328,657.202026,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3357,662.036011,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3379,666.302002,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3574,706.824097,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3583,708.52301,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3601,710.973022,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3621,713.572998,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3824,754.864441,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3839,757.361023,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3860,760.72699,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
3877,763.409973,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4221,837.002686,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4236,839.817017,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4280,846.768982,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4292,848.702026,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4632,911.738403,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4639,913.390015,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4644,914.273987,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4651,915.174011,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4853,974.486877,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4865,976.530029,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4870,977.429016,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
4905,983.013977,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5245,1050.571167,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5260,1053.137939,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5273,1054.953003,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5290,1057.202026,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5589,1121.749023,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5601,1123.942993,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5613,1125.458984,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5631,1128.159058,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5810,1169.420654,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5819,1171.162964,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5842,1173.146973,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
5859,1174.996948,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6105,1215.509277,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6115,1217.18396,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6133,1219.317993,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6141,1220.618042,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6468,1292.639893,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6479,1294.374023,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6494,1296.307007,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6505,1297.824951,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6716,1372.855225,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6723,1374.531006,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6741,1377.030029,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6759,1380.014038,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6958,1407.735962,0.0,PROBES_ONSET,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6973,1410.218018,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6984,1411.718994,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
6993,1413.166992,0.0,PROBES,sub_11_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_31,ses_2,2,sub_11_ses_2_4_cleaned_data_raw.fif
59,78.172768,0.0,PROBES_ONSET,sub_10_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,2,sub_10_ses_2_4_cleaned_data_raw.fif
66,79.627998,0.0,PROBES,sub_10_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,2,sub_10_ses_2_4_cleaned_data_raw.fif
77,80.609001,0.0,PROBES,sub_10_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,2,sub_10_ses_2_4_cleaned_data_raw.fif
82,81.209999,0.0,PROBES,sub_10_ses_2_4_cleaned_data_raw.fif,CLONESA_G1_sub_30,ses_2,2,sub_10_ses_2_4_cleaned_data_raw.fif
